codigo;codigo_anterior;uf;lat;lon;responsavel;regime;enquadramento;corpo_hidrico;contagem;media;minimo;maximo;data_inicial;data_final;desvio_padrao;variancia;periodo_anos;frequencia_ano
VJRVRD600;;BA;-11,044722;-42,344556;INGÁ;lotico;12;Rio Verde;15;0,0393333333333333;0;0,12;2008-02-28;2017-03-08;0,0402610529041701;0,00162095238095238;9,0301643835616438;1,6610993291889284
VJRVRD650;;BA;-10,984778;-42,343444;INGÁ;lotico;12;Rio Verde;17;0,0323529411764706;0;0,1;2008-02-28;2017-03-09;0,0225081684518937;0,000506617647058824;9,0329041095890411;1,8820082438330487
VJRVRD850;;BA;-10,575;-42,19363;INEMA;lotico;12;Verde;2;0,055;0,02;0,09;2014-05-16;2017-03-09;0,0494974746830583;0,00245;2,8164657534246575;0,71010982383439850670
VJRVRD900;;BA;-10,528589;-42,240478;INEMA;lotico;12;Verde;7;0,0285714285714286;0,02;0,06;2011-06-30;2017-03-09;0,014638501094228;0,000214285714285714;5,6959178082191781;1,2289503176992896
VJRVRD950;;BA;-10,474;-42,27814;INEMA;lotico;12;Córredo Baixa do Carfanaum;5;0,032;0,02;0,08;2013-05-09;2015-11-18;0,0268328157299975;0,00072;2,5287945205479452;1,9772266822677978
VZBAAD001;;BA;-10,57;-38,07611111;INEMA;lentico;12;Açude de Adustina;9;0,102222222222222;0,04;0,22;2014-07-14;2018-01-24;0,0538000413052299;0,00289444444444444;3,5342739726027397;2,5464918876597856
VZBAAD300;;BA;-10,571111;-38,086111;INGÁ;lentico;12;Açude da Adustina;16;0,15875;0;0,56;2008-01-22;2014-11-13;0,14934858553063;0,022305;6,8137260273972603;2,3482012537142995
VZBBGP001;;BA;-10,275;-38,05478;INEMA;lotico;12;Vaza-Barris;15;0,0413333333333333;0,02;0,18;2013-07-24;2018-01-24;0,0408598067729622;0,00166952380952381;4,5068767123287671;3,3282472446976006
VZBVZB150;;BA;-9,882139;-39,037889;INGÁ;lotico;2;Vaza-Barris;27;0,0388888888888889;0;0,21;2008-07-03;2018-01-25;0,0538040128138394;0,00289487179487179;9,5698904109589041;2,8213489225624891
VZBVZB400;;BA;-10,093861;-38,361;INGÁ;lotico;2;Vaza-Barris;30;0,0743333333333333;0,01;0,46;2008-01-23;2018-01-24;0,0826994280651254;0,00683919540229885;10,0109863013698630;2,9967077265798397
VZBVZB700;;BA;-10,451111;-37,91875;INGÁ;lotico;2;Vaza-Barris;18;0,0494444444444445;0,02;0,18;2008-07-02;2017-07-27;0,0438543340432743;0,00192320261437908;9,0740000000000000;1,9836896627727573
VZBVZB900;;BA;-10,5875;-37,87;INGÁ;lotico;2;Vaza-Barris;27;0,05;0,02;0,23;2008-01-22;2018-01-24;0,0524771012332632;0,00275384615384615;10,0137260273972603;2,6962990525333720
42795;;CE;-3,88;-38,65;COGERH;lentico;12;Maranguapinho;5;0,32;0,14;0,52;2016-03-10;2016-12-13;0,147817454990945;0,02185;0,76167123287671232877;6,56451206791122621486
42887;;CE;-6,89;-39,22;COGERH;lentico;12;Junco;4;0,1175;0,07;0,21;2016-02-23;2016-11-16;0,0629152869605896;0,00395833333333333;0,73153424657534246575;5,46796000149807123331
ACA01;;CE;-3,57291;-39,634;COGERH;lentico;12;Informação não disponível;3;0,3;0,09;0,68;2009-07-21;2009-10-28;0,329696830436691;0,1087;0,27126027397260273973;11,05948894051105948878
ACA02;;CE;-3,57727;-39,634192;COGERH;lentico;12;Informação não disponível;60;0,218666666666667;0;1,77;2006-01-23;2017-12-13;0,262216540523846;0,0687575141242937;11,8959178082191781;5,0437470203891746
ACA03;;CE;-3,575159;-39,625592;COGERH;lentico;12;Informação não disponível;38;0,164973684210526;0,009;0,98;2006-01-26;2017-12-21;0,180783652520055;0,0326827290184922;11,9096164383561644;3,1906988941824380
ACA04;;CE;-5,14613;-38,158394;COGERH;lentico;12;Informação não disponível;44;0,215886363636364;0,009;0,68;2006-01-26;2017-12-20;0,138570478400501;0,0192017774841438;11,9068767123287671;3,6953435449987460
ACA05;;CE;-4,172969;-38,431062;COGERH;lentico;12;Informação não disponível;54;0,222481481481481;0;1,4;2006-01-26;2017-06-20;0,238146279823957;0,0567136505939902;11,4055068493150685;4,7345550455079378
ACA06;;CE;-4,186876;-38,434115;COGERH;lentico;12;Informação não disponível;41;0,202536585365854;0,004;0,63;2006-01-26;2017-12-20;0,151735970943111;0,0230238048780488;11,9068767123287671;3,4433883032942860
ACA07;;CE;-4,186207;-38,424179;COGERH;lotico;12;Rio Acarau;10;0,106;0,03;0,22;2010-09-08;2017-12-21;0,0627517153373338;0,00393777777777778;7,2904383561643836;1,3716596329964938
ACA08;;CE;-4,19724;-38,417096;COGERH;lentico;12;Informação não disponível;44;0,201590909090909;0,01;0,65;2006-01-26;2017-12-21;0,162865948327868;0,0265253171247357;11,9096164383561644;3,6944934564217704
ACA09;;CE;-4,208612;-38,406438;COGERH;lentico;12;Informação não disponível;132;0,208113636363636;0;5,06;2004-09-21;2017-12-13;0,556543019025817;0,309740132026371;13,2356438356164384;9,9730698135586554
ACA10;;CE;-5,581523;-39,404001;COGERH;lotico;12;Rio Acarau;10;0,307;0,14;0,49;2010-09-09;2017-12-12;0,104355162785557;0,01089;7,2630410958904110;1,3768337350670122
ACA11;;CE;-5,581025;-39,362648;COGERH;lotico;12;Rio Acarau;11;0,280909090909091;0,07;0,73;2010-09-09;2017-12-12;0,16440526423777;0,0270290909090909;7,2630410958904110;1,5145171085737134
ACA12;;CE;-3,59801;-38,839;COGERH;lotico;12;Rio Acaraú;9;0,256666666666667;0,11;0,34;2013-07-03;2017-12-20;0,0703562363973515;0,00495000000000001;4,4685205479452055;2,0140894292493608
ACA13;;CE;-3,0906;-40,1335;COGERH;lotico;12;Rio Acaraú;7;0,211428571428571;0,09;0,36;2014-07-09;2017-09-11;0,0980524640908413;0,00961428571428572;3,1781095890410959;2,2025672192481099
ACA14;;CE;-5,20824;-39,284571;COGERH;lotico;12;Rio Acarau;5;0,202;0,12;0,35;2010-09-09;2017-06-20;0,0875785361832453;0,00767;6,7835890410958904;0,73707295204785118111
ACM01;;CE;-5,325365;-38,998261;COGERH;lentico;12;Informação não disponível;5;0,204;0,1;0,35;2004-08-25;2005-10-06;0,118448300958688;0,01403;1,1150958904109589;4,4839193140217685
ACM02;;CE;-3,494964;-40,28314;COGERH;lentico;12;Acaraú Mirim;5;0,154;0,1;0,27;2004-08-25;2005-10-06;0,068044103344816;0,00463;1,1150958904109589;4,4839193140217685
ACM03;;CE;-3,512662;-40,291337;COGERH;lentico;12;Acaraú Mirim;4;0,145;0,08;0,18;2004-08-25;2005-10-06;0,0443471156521669;0,00196666666666667;1,1150958904109589;3,5871354512174148
ACM04;;CE;-3,502118;-40,302961;COGERH;lentico;12;Acaraú Mirim;5;0,17;0,08;0,33;2004-08-25;2005-10-06;0,0964365076099296;0,0093;1,1150958904109589;4,4839193140217685
ACM05;;CE;-3,503647;-40,315997;COGERH;lentico;12;Acaraú Mirim;5;0,264;0,1;0,49;2004-08-25;2005-10-06;0,164103625797848;0,02693;1,1150958904109589;4,4839193140217685
ACM06;;CE;-5,330943;-38,925587;COGERH;lentico;12;Informação não disponível;20;0,059;0,02;0,15;2012-11-06;2017-10-18;0,0322653472254514;0,00104105263157895;4,9507123287671233;4,0398226905219119
ADB01;;CE;-6,111652;-40,493405;COGERH;lentico;12;Informação não disponível;5;0,056;0,03;0,14;2013-03-12;2014-05-22;0,0472228758124704;0,00223;1,1945479452054795;4,1856838145914083
AMA01;;CE;-7,655679;-38,926786;COGERH;lentico;12;Açude Amanary;12;0,573333333333333;0,1;1,29;2008-09-10;2017-11-22;0,367456449697433;0,135024242424242;9,2055068493150685;1,3035675489061044
ANG01;;CE;-4,024565;-38,549574;COGERH;lentico;12;Informação não disponível;18;0,0594444444444444;0,01;0,19;2013-02-27;2017-11-08;0,0525213930891608;0,00275849673202614;4,6986575342465753;3,8308814525862823
ARA01;;CE;-6,038046;-38,448473;COGERH;lentico;12;Informação não disponível;30;0,18;0,02;0,74;2004-09-02;2017-10-24;0,169176504441877;0,0286206896551724;13,1507123287671233;2,2812452474057346
ARA02;;CE;-4,22053;-40,467559;COGERH;lentico;12;Araras;9;0,165555555555556;0;0,74;2004-09-02;2006-11-22;0,230765633875102;0,0532527777777778;2,2219452054794521;4,0505049259565233
ARA03;;CE;-4,247942;-40,438576;COGERH;lentico;12;Araras;15;0,186;0;0,92;2004-09-02;2015-04-29;0,240113068603701;0,0576542857142857;10,6603013698630137;1,4070896759453201
ARA04;;CE;-4,242001;-40,490543;COGERH;lentico;12;Araras;12;0,164166666666667;0;0,68;2005-06-01;2015-04-29;0,193694151286053;0,0375174242424243;9,9150958904109589;1,2102757383925438
ARA05;;CE;-4,278665;-40,448219;COGERH;lentico;12;Araras;15;0,183333333333333;0;0,71;2004-09-02;2015-04-29;0,225124304287548;0,0506809523809524;10,6603013698630137;1,4070896759453201
ARA06;;CE;-5,631381;-40,011986;COGERH;lentico;12;Informação não disponível;16;0,164375;0;0,56;2004-09-02;2015-04-29;0,146468142156124;0,0214529166666667;10,6603013698630137;1,5008956543416748
ARA07;;CE;-4,301026;-40,488045;COGERH;lentico;12;Araras;9;0,267777777777778;0,02;0,68;2004-09-02;2006-11-22;0,241183424895751;0,0581694444444444;2,2219452054794521;4,0505049259565233
ARC04;;CE;-4,38532;-38,723;COGERH;lentico;12;Aracoiaba;3;0,06;0,03;0,09;2014-01-28;2014-08-21;0,03;0,0009;0,56167123287671232877;5,34120286815277303543
ARC06;;CE;-4,164716;-38,43910463;COGERH;lentico;12;Aracoiaba;4;0,2325;0,01;0,44;2006-03-29;2006-11-21;0,205324945716134;0,0421583333333333;0,64934246575342465753;6,16007763385511159871
ARC07;;CE;-4,37687;-38,708;COGERH;lentico;12;Aracoiaba;6;0,11;0,06;0,2;2014-01-28;2015-02-04;0,0540370243444252;0,00292;1,0192054794520548;5,8869385231579796
ARC10;;CE;-4,370475;-39,31706263;COGERH;lentico;12;Açude Aracoiaba;50;0,0938;0,01;0,34;2006-03-29;2017-12-06;0,0759669638187334;0,00577097959183674;11,6986575342465753;4,2739946744855399
ARC11;;CE;-3,973157;-39,506057;COGERH;lentico;12;Aracoiaba;4;0,22425;0,007;0,32;2006-03-29;2006-11-21;0,146283685579311;0,0213989166666667;0,64934246575342465753;6,16007763385511159871
ARN02;;CE;-6,267296;-40,218346;COGERH;lentico;12;Açude Arneiroz II;25;0,102;0,01;0,28;2011-01-18;2017-11-06;0,0738805341976717;0,00545833333333333;6,8055068493150685;3,6734956783587828
ARN06;;CE;-6,26595;-40,247;COGERH;lotico;12;Arneiroz II;6;0,155;0,1;0,23;2014-01-20;2015-06-02;0,0512835256198323;0,00263;1,3644109589041096;4,3975020581916025
ARN07;;CE;-6,24852;-40,239;COGERH;lotico;12;Arneiroz II;6;0,12;0,07;0,18;2014-01-20;2015-06-02;0,0404969134626332;0,00164;1,3644109589041096;4,3975020581916025
ARR01;;CE;-5,256081;-38,669294;COGERH;lentico;12;Informação não disponível;3;0,123333333333333;0,04;0,18;2004-11-19;2005-10-05;0,0737111479583199;0,00543333333333333;0,87673972602739726027;3,42176806974782038063
ARR02;;CE;-3,873968;-40,266808;COGERH;lentico;12;Arrebita;25;0,1408;0,02;1,08;2004-08-24;2017-10-05;0,217943417733441;0,0474993333333333;13,1233150684931507;1,9050064613643813
ARR03;;CE;-3,887069;-40,252365;COGERH;lentico;12;Arrebita;5;0,176;0,02;0,36;2004-08-24;2005-10-05;0,126015872016187;0,01588;1,1150958904109589;4,4839193140217685
ARR04;;CE;-3,91963;-40,252035;COGERH;lentico;12;Arrebita;5;0,2;0,04;0,38;2004-08-24;2005-10-05;0,160779351908135;0,02585;1,1150958904109589;4,4839193140217685
ATA01;;CE;-3,832752;-40,540644;COGERH;lentico;12;Informação não disponível;23;0,07;0,01;0,18;2009-07-14;2017-11-28;0,0450252454437811;0,00202727272727273;8,3808493150684932;2,7443519308534460
AYS01;;CE;-3,780849;-40,506472;COGERH;lentico;12;Ayres de Souza;28;0,142857142857143;0,01;0,81;2004-08-31;2017-10-03;0,160574365899813;0,025784126984127;13,0986575342465753;2,1376236401931809
AYS02;;CE;-3,82797;-40,239242;COGERH;lentico;12;Informação não disponível;15;0,156;0;0,59;2004-08-31;2015-04-28;0,172328589784582;0,0296971428571429;10,6630410958904110;1,4067281430417702
AYS03;;CE;-3,811079;-40,528672;COGERH;lentico;12;Ayres de Souza;14;0,107857142857143;0;0,27;2004-08-31;2015-04-28;0,0941503357098938;0,00886428571428571;10,6630410958904110;1,3129462668389855
AYS04;;CE;-3,832356;-40,540279;COGERH;lentico;12;Ayres de Souza;14;0,163571428571429;0,01;0,57;2004-08-31;2015-04-28;0,150874738817294;0,0227631868131868;10,6630410958904110;1,3129462668389855
BAN01;;CE;-3,794166;-40,50283398;COGERH;lentico;12;Banabuiú;25;0,0716;0,01;0,27;2006-02-08;2017-11-18;0,052968544124477;0,00280566666666666;11,7835890410958904;2,1215946951994997
BAN02;;CE;-3,799681;-39,264192;COGERH;lentico;12;Banabuiú;7;0,181428571428571;0,03;0,62;2006-02-08;2017-03-28;0,201942943379937;0,0407809523809524;11,1397534246575342;0,62838015646788866990
BAN03;;CE;-3,767561;-39,36784567;COGERH;lentico;12;Banabuiú;9;0,0955555555555556;0,04;0,16;2006-02-08;2015-06-02;0,0387656778320433;0,00150277777777778;9,3178356164383562;0,96588954457646404669
BAN04;;CE;-5,12216;-38,464;COGERH;lotico;12;Rio Banabuiú;4;0,045;0,03;0,06;2013-03-14;2015-03-05;0,0173205080756888;0,000300000000000001;1,9753698630136986;2,0249372408149679
BAN05;;CE;-5,12233;-38,363;COGERH;lotico;12;Rio Banabuiú;6;0,0666666666666667;0,02;0,14;2013-03-14;2015-03-05;0,0408248290463863;0,00166666666666667;1,9753698630136986;3,0374058612224519
BAN06;;CE;-3,6719;-38,889;COGERH;lotico;12;Rio Banabuiú;9;0,0955555555555556;0,02;0,22;2013-02-20;2015-08-19;0,0650213640104372;0,00422777777777778;2,4931780821917808;3,6098504412039428
BAN07;;CE;-4,866414;-37,779666;COGERH;lentico;12;Banabuiú;11;0,0618181818181818;0,03;0,1;2006-02-13;2015-08-19;0,0267649703224875;0,000716363636363636;9,5178356164383562;1,1557249403427163
BAN08;;CE;-3,731438;-39,558496;COGERH;lentico;12;Banabuiú;7;0,107142857142857;0,03;0,22;2006-02-08;2015-03-05;0,0634335047416547;0,00402380952380953;9,0740000000000000;0,77143486885607229447
BAN09;;CE;-5,13182;-38,101;COGERH;lotico;12;Rio Banabuiú;5;0,114;0,01;0,24;2013-03-14;2015-03-05;0,0867755725996665;0,00753;1,9753698630136986;2,5311715510187099
BAN10;;CE;-4,982459;-39,074847;COGERH;lentico;12;Informação não disponível;6;0,168333333333333;0,02;0,41;2006-02-08;2015-03-03;0,158419274921541;0,0250966666666667;9,0685205479452055;0,66162942105915087720
BAN11;;CE;-5,75032;-39,616;COGERH;lotico;12;Rio Banabuiú;4;0,8175;0,07;1,29;2013-02-19;2014-08-26;0,527343973765385;0,278091666666667;1,5150958904109589;2,6400969241062549
BAN12;;CE;-5,58103;-39,363;COGERH;lotico;12;Rio Banabuiú;8;0,25875;0,08;0,68;2013-02-19;2015-08-18;0,20074415131135;0,0402982142857143;2,4931780821917808;3,2087559477368381
BAT01;;CE;-6,11257;-38,876;COGERH;lentico;12;Batente;15;0,14;0,04;0,3;2013-02-25;2017-12-20;0,0763450812336422;0,00582857142857142;4,8192054794520548;3,1125462618177270
BAV01;;CE;-6,183224;-38,5454;COGERH;lentico;12;Informação não disponível;11;0,108181818181818;0,04;0,26;2012-10-23;2015-05-12;0,0725007836948238;0,00525636363636363;2,5507123287671233;4,3125208107324304
BBA01;;CE;-5,1969;-40,656;COGERH;lentico;12;Barragem do Batalhão;7;0,145714285714286;0,04;0,3;2014-01-22;2016-02-24;0,0897881103593609;0,00806190476190477;2,0904383561643836;3,3485799661865506
BCS01;;CE;-5,198817;-39,312589;COGERH;lentico;12;Informação não disponível;2;1,835;1,25;2,42;2009-04-15;2009-09-24;0,827314933988261;0,68445;0,44386301369863013699;4,50589469785815690386
BEN01;;CE;-3,164626;-41,170508;COGERH;lentico;12;Açude Benguê;24;0,0679166666666667;0,01;0,14;2008-08-20;2017-12-18;0,0412815535883361;0,00170416666666666;9,3342739726027397;2,5711694418272914
BON01;;CE;-4,955103;-40,524519;COGERH;lentico;12;Açude Bonito;6;0,0816666666666667;0,03;0,15;2008-11-26;2013-08-14;0,0421505239192429;0,00177666666666667;4,7178356164383562;1,2717696180626129
BRC01;;CE;-6,956618;-39,926707;COGERH;lentico;12;Informação não disponível;17;0,170588235294118;0,09;0,44;2012-07-18;2017-11-29;0,0863474513401593;0,00745588235294117;5,3698904109589041;3,1658001744889057
CAC01;;CE;-3,445286;-39,131373;COGERH;lentico;12;Informação não disponível;25;0,048;0,01;0,27;2010-12-17;2017-11-08;0,0639661368746516;0,00409166666666667;6,8986575342465753;3,6238934714318053
CAL01;;CE;-6,5304;-39,9141;COGERH;lentico;12;Caldeirões;11;0,123636363636364;0,09;0,2;2015-03-11;2017-12-19;0,0313919503289386;0,00098545454545455;2,7781095890410959;3,9595270263606868
CAN01;;CE;-5,157586;-39,720836;COGERH;lentico;12;Açude Canoas;7;0,167142857142857;0,03;0,35;2008-06-12;2014-03-11;0,126716782065924;0,0160571428571429;5,7479726027397260;1,2178206967554969
CAN02;;CE;-5,159477;-39,728219;COGERH;lentico;12;Informação não disponível;34;0,111764705882353;0,01;0,36;2008-06-12;2017-10-17;0,0991928207395803;0,00983921568627451;9,3534520547945205;3,6350215728717842
CAR01;;CE;-7,646823;-38,886739;COGERH;lentico;12;Açude Caracas;2;0,23;0,1;0,36;2008-11-19;2011-01-27;0,183847763108502;0,0338;2,1890684931506849;0,91363061788963844070
CAS01;;CE;-4,56879;-38,93311;COGERH;lentico;12;Informação não disponível;7;0,21;0,01;0,46;2006-03-30;2014-07-31;0,146287388383278;0,0214;8,3424931506849315;0,83907770417831140197
CAS05;;CE;-4,568501;-38,936265;COGERH;lentico;12;Informação não disponível;10;0,23;0,01;0,45;2006-03-30;2015-04-16;0,131909059582729;0,0174;9,0520821917808219;1,1047182060586984
CAS10;;CE;-4,567113;-38,940266;COGERH;lentico;12;Castro;4;0,19;0,02;0,34;2006-03-30;2006-11-09;0,150332963783729;0,0226;0,61372602739726027397;6,51756618008124637296
CAS11;;CE;-4,566018;-38,932035;COGERH;lentico;12;Castro;33;0,170212121212121;0,007;0,44;2004-10-20;2016-10-25;0,114355191611421;0,0130771098484848;12,0219452054794521;2,7449800706926374
CAS13;;CE;-5,724645;-39,655327;COGERH;lentico;12;Castro;3;0,23;0,11;0,36;2006-05-05;2006-11-09;0,125299640861417;0,0157;0,51509589041095890411;5,82415828945268868677
CAT01;;CE;-4,022958;-38,438529;COGERH;lentico;12;Catucinzenta;2;0,185;0,17;0,2;2008-08-28;2012-08-29;0,0212132034355969;0,00045000000000002;4,0055068493150685;0,49931259020116141391
CAT02;;CE;-6,132681;-39,25432646;COGERH;lotico;12;Catucinzenta;17;0,227647058823529;0,05;0,46;2012-10-30;2017-10-26;0,122807237763329;0,0150816176470588;4,9918082191780822;3,4055795522527319
CAU01;;CE;-3,7906;-38,983944;COGERH;lentico;12;Informação não disponível;13;0,153076923076923;0,02;0,94;2009-10-22;2017-10-18;0,242500330425363;0,0588064102564102;7,9945479452054795;1,6261082038786707
CAX01;;CE;-4,218291;-40,067081;COGERH;lentico;12;Açude Caxitoré;29;0,138275862068966;0,01;0,42;2004-08-16;2017-10-25;0,104473816457154;0,0109147783251231;13,2000273972602740;2,1969651370586611
CAX02;;CE;-3,767165;-39,367489;COGERH;lentico;12;Caxitoré;6;0,138333333333333;0,05;0,31;2004-08-16;2006-12-06;0,0994819916701845;0,00989666666666666;2,3068767123287671;2,6009192289877793
CAX03;;CE;-4,23335;-40,042036;COGERH;lentico;12;Açude Caxitoré;7;0,18;0,04;0,35;2004-08-16;2009-09-09;0,112842072532072;0,0127333333333333;5,0685205479452055;1,3810736158182929
CAX04;;CE;-3,764869;-39,385734;COGERH;lentico;12;Caxitoré;6;0,211666666666667;0,05;0,31;2004-08-16;2006-12-06;0,0949561302216274;0,00901666666666667;2,3068767123287671;2,6009192289877793
CAX05;;CE;-4,282561;-40,045472;COGERH;lentico;12;Açude Caxitoré;6;0,166666666666667;0,04;0,32;2004-08-16;2009-09-09;0,119275591244255;0,0142266666666667;5,0685205479452055;1,1837773849871082
CED01;;CE;-5,958199;-40,118028;COGERH;lentico;12;Informação não disponível;15;0,136666666666667;0,01;0,35;2009-05-14;2016-05-17;0,104174761590228;0,0108523809523809;7,0137260273972603;2,1386635208456217
CIN06;;CE;-5,46587;-38,452;COGERH;lotico;12;Canal Eixão das Águas;8;0,085;0,02;0,15;2013-04-11;2015-12-22;0,041057451037714;0,00168571428571428;2,6986575342465753;2,9644369092699567
CIN08;;CE;-5,07917;-38,305;COGERH;lotico;12;Canal Eixão das Águas;8;0,06375;0,02;0,1;2013-04-10;2015-12-22;0,0311390888939105;0,000969642857142858;2,7013972602739726;2,9614304114562733
CIN09;;CE;-4,23378;-38,384;COGERH;lotico;12;Canal Eixão das Águas;5;0,21;0,12;0,37;2013-06-24;2015-09-10;0,104163333279998;0,01085;2,2137260273972603;2,2586354129280578
CIN10;;CE;-4,14264;-38,498;COGERH;lotico;12;Canal Eixão das Águas;10;0,221;0,08;0,76;2013-03-20;2015-12-09;0,202179787977598;0,0408766666666667;2,7233150684931507;3,6719952515568254
CIN20;;CE;-5,1077;-38,3586;COGERH;lotico;12;Canal Eixão das Águas;5;0,078;0,06;0,11;2015-07-23;2015-12-22;0,0204939015319192;0,000420000000000001;0,41646575342465753425;12,00578909282284060249
CIN21;;CE;-5,4836;-38,4482;COGERH;lotico;12;Canal Eixão das Águas;5;0,08;0,06;0,13;2015-07-23;2015-12-22;0,0291547594742265;0,000849999999999998;0,41646575342465753425;12,00578909282284060249
CIP10;;CE;-4,123255;-38,586054;COGERH;lentico;12;Informação não disponível;17;0,0782352941176471;0,01;0,22;2012-12-12;2017-11-14;0,0524684779317123;0,00275294117647059;4,9260547945205479;3,4510375359425143
CMN01;;CE;-7,217737;-39,344515;COGERH;lentico;12;Informação não disponível;12;0,270833333333333;0,05;0,53;2009-01-09;2016-05-10;0,143302498445094;0,0205356060606061;7,3370136986301370;1,6355428097729284
CNF05;;CE;-4,197364;-38,81867;COGERH;lentico;12;Informação não disponível;12;0,195;0,06;0,46;2012-11-21;2017-05-09;0,116891558136746;0,0136636363636364;4,4657808219178082;2,6871000791406188
CNI99;;CE;-4,657366;-37,844181;COGERH;lentico;12;C.TRAB. (JUS. EB ITAIÇABA);3;0,0966666666666667;0,04;0,17;2008-06-12;2008-10-02;0,0665832811847939;0,00443333333333333;0,30687671232876712329;9,77591286492277475218
COL01;;CE;-5,839176;-40,714435;COGERH;lentico;12;Informação não disponível;13;0,229230769230769;0,06;0,81;2010-06-14;2017-11-22;0,243017884748617;0,0590576923076923;7,4466027397260274;1,7457625247883562
COM01;;CE;-7,481164;-38,730113;COGERH;lentico;12;Informação não disponível;19;0,167894736842105;0,01;0,59;2012-11-06;2017-10-19;0,143781429312706;0,0206730994152047;4,9534520547945205;3,8357088732916301
CPE01;;CE;-3,6719;-38,888544;COGERH;lentico;12;Canal do Pecém;12;0,253333333333333;0,03;1,6;2004-09-22;2015-10-22;0,430693591427792;0,18549696969697;11,0876986301369863;1,0822804984420597
CPE02;;CE;-3,62338;-38,851;COGERH;lotico;12;Canal Sítios Novos-Pecém;3;0,17;0,1;0,23;2013-02-27;2013-11-27;0,06557438524302;0,0043;0,74797260273972602740;4,01084209369620160432
CPE04;;CE;-3,77196;-38,958;COGERH;lotico;12;Canal Sítios Novos-Pecém;7;0,215714285714286;0,14;0,27;2013-02-27;2015-10-22;0,0492805380304582;0,00242857142857144;2,6493424657534247;2,6421650241465962
CPE05;;CE;-3,74844;-38,951;COGERH;lotico;12;Canal Sítios Novos-Pecém;6;0,21;0,09;0,48;2013-02-27;2015-10-22;0,140854534893272;0,01984;2,6493424657534247;2,2647128778399396
CPE06;;CE;-3,5972;-38,8393;COGERH;lotico;12;Canal Sítios Novos-Pecém;4;0,0525;0,01;0,1;2015-01-22;2015-10-22;0,03685557397916;0,00135833333333333;0,74797260273972602740;5,34778945826160213910
CPE99;;CE;-4,836113;-37,756371;COGERH;lentico;12;Canal do Pecém;3;0,0733333333333333;0,04;0,14;2008-06-05;2008-10-08;0,0577350269189626;0,00333333333333333;0,34249315068493150685;8,75929925605951523876
CPR01;;CE;-4,632791;-37,936122;COGERH;lentico;12;C.TRAB. (COMP. 1);23;0,0973913043478261;0,01;0,25;2008-06-12;2015-12-08;0,0705959946909395;0,00498379446640316;7,4931780821917808;3,0694586125827694
CPR02;;CE;-4,059215;-38,901604;COGERH;lentico;12;C.TRAB. (COMP. 2);3;0,04;0,03;0,05;2008-06-12;2008-10-02;0,01;0,0001;0,30687671232876712329;9,77591286492277475218
CPR03;;CE;-4,846072;-39,1270504;COGERH;lentico;12;C.TRAB. (COMP. 3);2;0,014;0,008;0,02;2008-08-07;2008-10-02;0,00848528137423857;7,2e-005;0,15345205479452054795;13,03338689519728619849
CPR04;;CE;-4,403666;-38,211086;COGERH;lentico;12;C.TRAB. (COMP. 4);3;0,0666666666666667;0,01;0,12;2008-06-11;2008-12-10;0,055075705472861;0,00303333333333333;0,49865753424657534247;6,01615295862864677760
CPR05;;CE;-3,86729;-38,62481261;COGERH;lentico;12;C.TRAB. (COMP. 5);3;0,08;0,03;0,14;2008-06-11;2008-12-10;0,0556776436283002;0,0031;0,49865753424657534247;6,01615295862864677760
CRG01;;CE;-3,94852;-38,56;COGERH;lotico;12;Canal Riachão-Gavião;19;0,0910526315789474;0,01;0,18;2013-01-22;2015-12-08;0,0489778563164694;0,00239883040935672;2,8767397260273973;6,6046990028666393
CRN01;;CE;-5,26148;-40,807;COGERH;lentico;12;Carnaubal;6;0,205;0,12;0,36;2013-07-18;2015-05-06;0,0946044396421225;0,00895000000000001;1,8000273972602740;3,3332825984383799
CRN02;;CE;-5,270182;-40,815592;COGERH;lentico;12;Informação não disponível;5;0,09;0,03;0,18;2010-06-07;2014-07-22;0,0552268050859363;0,00305;4,1260547945205479;1,2118113425541663
CRO02;;CE;-5,383804;-38,462105;COGERH;lentico;12;Informação não disponível;8;0,29375;0,07;0,48;2012-12-12;2015-05-26;0,115379807592143;0,0133124999999999;2,4520821917808219;3,2625333795153127
CRV01;;CE;-4,136528;-38,304062;COGERH;lentico;12;Informação não disponível;21;0,100476190476191;0,01;0,21;2012-07-26;2017-10-19;0,064146409913275;0,0041147619047619;5,2356438356164384;4,0109680221453577
CTN01;;CE;-5,55722;-38,534;COGERH;lentico;12;Castanhão;6;0,0616666666666667;0,01;0,21;2014-02-14;2015-05-21;0,0741395081361258;0,00549666666666667;1,2630410958904110;4,7504392529446214
CTN05;;CE;-5,53824;-38,504;COGERH;lentico;12;Castanhão;6;0,04;0,03;0,05;2014-02-14;2015-05-21;0,00894427190999916;8e-005;1,2630410958904110;4,7504392529446214
CTN07;;CE;-4,384663;-38,745061;COGERH;lentico;12;Castanhão;3;0,356666666666667;0;1,05;2006-02-21;2006-11-28;0,600527545857252;0,360633333333333;0,76715068493150684932;3,91057462233491661010
CTN08;;CE;-4,382914;-38,73577;COGERH;lentico;12;Castanhão;4;0,26;0;0,88;2006-02-21;2016-06-02;0,420158700175699;0,176533333333333;10,2849589041095890;0,38891745093912909285
